cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2021-22122,Blocked,FortiWeb - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,fortiweb,xss"
CVE-2020-25223,Blocked,Sophos UTM Preauth - Remote Code Execution,critical,9.8,None,"cve,cve2020,sophos,rce,oast,unauth,kev"
CVE-2010-1723,Blocked,Joomla! Component iNetLanka Contact Us Draw Root Map 1.1 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-1305,Blocked,Joomla! Component JInventory 1.23.02 - Local File Inclusion,high,None,None,"joomla,lfi,edb,cve,cve2010"
CVE-2010-2920,Blocked,Joomla! Component Foobla Suggestions 1.5.1.2 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2021-45428,Partial block (33.33333333333333%),Telesquare TLR-2005KSH 1.0.0 - Arbitrary File Upload,critical,9.8,CWE-639,"cve,cve2021,telesquare,intrusive,fileupload,packetstorm"
CVE-2022-28219,Blocked,Zoho ManageEngine ADAudit Plus <7600 - XML Entity Injection/Remote Code Execution,critical,9.8,CWE-611,"cve,cve2022,xxe,rce,zoho,manageengine,unauth"
CVE-2005-4385,Blocked,Cofax <=2.0RC3 - Cross-Site Scripting,medium,None,None,"cofax,xss,cve,cve2005"
CVE-2017-14535,Blocked,Trixbox - 2.8.0.4 OS Command Injection,high,8.8,CWE-78,"cve,cve2017,trixbox,rce,injection,edb"
CVE-2018-16668,Not Blocked,CirCarLife SCADA Installation Paths,medium,5.3,CWE-287,"cve,cve2018,circarlife,scada,iot,disclosure,edb"
CVE-2021-35464,Blocked,ForgeRock OpenAM <7.0 - Remote Code Execution,critical,9.8,CWE-502,"cve,cve2021,openam,rce,java,kev,cisa,packetstorm"
CVE-2019-11248,Not Blocked,Debug Endpoint pprof - Exposure Detection,high,8.2,CWE-862,"cve,cve2019,debug,kubernetes,kubelet,devops,unauth,disclosure"
CVE-2016-1000155,Blocked,WordPress WPSOLR <=8.6 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2021-45380,Blocked,AppCMS - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,appcms,xss"
CVE-2014-9618,Not Blocked,Netsweeper - Authentication Bypass,critical,9.8,CWE-287,"cve2014,netsweeper,auth-bypass,packetstorm,edb,cve"
CVE-2022-30525,Blocked,Zyxel Firewall - OS Command Injection,critical,9.8,CWE-78,"zyxel,cve,cve2022,firewall,unauth,kev,msf,rce"
CVE-2016-10993,Blocked,ScoreMe Theme - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2016,wordpress,wp-theme,xss"
CVE-2015-4632,Blocked,Koha 3.20.1 - Directory Traversal,high,7.5,CWE-22,"cve,cve2015,lfi,edb"
CVE-2021-24236,Not Blocked,WordPress Imagements <=1.2.5 - Arbitrary File Upload,critical,9.8,CWE-434,"cve,wp,unauth,imagements,wpscan,cve2021,fileupload,wordpress,wp-plugin,intrusive"
CVE-2020-35848,Blocked,Agentejo Cockpit <0.12.0 - NoSQL Injection,critical,9.8,CWE-89,"cve,cve2020,nosqli,sqli,cockpit,injection"
CVE-2022-24260,Blocked,VoipMonitor - Pre-Auth SQL Injection,critical,9.8,CWE-89,"cve,cve2022,voipmonitor,sqli,unauth"
CVE-2021-27519,Blocked,FUDForum 3.1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,fudforum,edb,packetstorm,cve,cve2021"
CVE-2010-1471,Blocked,Joomla! Component Address Book 1.5.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2019-7543,Blocked,KindEditor 4.1.11 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,kindeditor,xss"
CVE-2020-28208,Blocked,RocketChat Unauthenticated Email enumeration,medium,5.3,CWE-203,"cve,cve2020,rocketchat"
CVE-2022-22963,Blocked,Spring Cloud - Remote Code Execution,critical,9.8,CWE-94,"vulhub,cve,cve2022,springcloud,rce,kev"
CVE-2019-16278,Blocked,nostromo 1.9.6 - Remote Code Execution,critical,9.8,CWE-22,"edb,cve,cve2019,rce,packetstorm"
CVE-2009-1872,Blocked,Adobe Coldfusion <=8.0.1 - Cross-Site Scripting,medium,None,None,"cve,cve2009,adobe,xss,coldfusion,tenable"
CVE-2022-40879,Not Blocked,kkFileView 4.1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,kkFileView,xss"
CVE-2022-36642,Blocked,Omnia MPX 1.5.0+r1 - Local File Inclusion,critical,9.8,CWE-862,"traversal,omnia,edb,cve,cve2022,lfi"
CVE-2022-2551,Not Blocked,Duplicator < 1.4.7 - Unauthenticated Backup Download,high,7.5,CWE-425,"cve2022,wordpress,wp,wp-plugin,duplicator,wpscan,cve"
CVE-2019-20141,Blocked,WordPress Laborator Neon Theme 2.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,xss"
CVE-2020-15568,Partial block (50.0%),TerraMaster TOS <.1.29 - Remote Code Execution,critical,9.8,CWE-913,"cve,cve2020,terramaster,rce"
CVE-2015-6544,Blocked,Combodo iTop <2.2.0-2459 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2015,xss,itop"
CVE-2018-12634,Not Blocked,CirCarLife Scada <4.3 - System Log Exposure,critical,9.8,CWE-200,"cve,cve2018,scada,circontrol,circarlife,logs,edb"
CVE-2022-38463,Blocked,ServiceNow - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,servicenow,xss"
CVE-2011-0049,Blocked,Majordomo2 - SMTP/HTTP Directory Traversal,high,None,None,"cve,cve2011,majordomo2,lfi,edb"
CVE-2021-40856,Blocked,Auerswald COMfortel 1400/2600/3600 IP - Authentication Bypass,high,7.5,CWE-287,"packetstorm,cve,cve2021,comfortel,auth-bypass,auerswald"
CVE-2021-33044,Blocked,Dahua IPC/VTH/VTO - Authentication Bypass,critical,9.8,CWE-287,"dahua,cve,cve2021,auth-bypass,seclists"
CVE-2014-9607,Blocked,Netsweeper 4.0.4 - Cross-Site Scripting,medium,6.1,CWE-79,"packetstorm,cve,cve2014,netsweeper,xss"
CVE-2022-46381,Blocked,Linear eMerge E3-Series - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,emerge,linear"
CVE-2008-6080,Blocked,Joomla! ionFiles 4.4.2 - Local File Inclusion,high,8.6,CWE-22,"edb,cve,cve2008,joomla,lfi"
CVE-2022-28363,Blocked,Reprise License Manager 14.2 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,rlm,packetstorm,cve,cve2022"
CVE-2019-16759,Blocked,vBulletin v5.0.0-v5.5.4 - Remote Command Execution,critical,9.8,CWE-94,"cve,cve2019,rce,kev,seclists,vbulletin"
CVE-2022-40083,Blocked,Labstack Echo 4.8.0 - Open Redirect,critical,9.6,CWE-601,"cve,cve2022,redirect,labstack"
CVE-2020-7209,Blocked,LinuxKI Toolset <= 6.01 - Remote Command Execution,critical,9.8,None,"cve,cve2020,rce,packetstorm"
CVE-2021-21972,Not Blocked,VMware vSphere Client (HTML5) - Remote Code Execution,critical,9.8,CWE-269,"cve2021,vmware,rce,vcenter,kev,packetstorm,cve"
CVE-2015-9480,Not Blocked,WordPress RobotCPA 5 - Directory Traversal,high,7.5,CWE-22,"wp-plugin,lfi,edb,cve,cve2015,wordpress"
CVE-2021-31589,Blocked,BeyondTrust Secure Remote Access Base <=6.0.1 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,packetstorm,cve,cve2021,beyondtrust,bomgar"
CVE-2014-4544,Blocked,Podcast Channels < 0.28 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2014,wordpress,wp-plugin,xss,unauth"
CVE-2016-1000142,Blocked,WordPress MW Font Changer <=4.2.5 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2016,wordpress,wp-plugin,xss,wpscan,cve"
CVE-2018-16341,Not Blocked,Nuxeo <10.3 - Remote Code Execution,high,None,None,"cve,cve2018,nuxeo,ssti,rce,bypass"
CVE-2020-11450,Not Blocked,Microstrategy Web 10.4 exposes the JVM configuration,high,7.5,None,"microstrategy,exposure,jvm,config,packetstorm,cve,cve2020"
CVE-2021-24288,Blocked,WordPress AcyMailing <7.5.0 - Open Redirect,medium,6.1,CWE-601,"wpscan,wordpress,cve,cve2021,redirect,wp-plugin"
CVE-2002-1131,Blocked,SquirrelMail 1.2.6/1.2.7 - Cross-Site Scripting,medium,None,None,"cve2002,edb,xss,squirrelmail,cve"
CVE-2012-0394,Blocked,Apache Struts Dev Mode OGNL Injection,critical,None,None,"ognl,injection,edb,cve,cve2012,apache,struts"
CVE-2011-5181,Blocked,ClickDesk Live Support Live Chat 2.0 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2021-35380,Blocked,TermTalk Server 3.24.0.2 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,termtalk,lfi,unauth,lfr,edb"
CVE-2010-1540,Blocked,Joomla! Component com_blog - Directory Traversal,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2022-32429,Not Blocked,MSNSwitch Firmware MNT.2408 - Configuration Dump,critical,9.8,CWE-287,"config,dump,packetstorm,cve,cve2022,msmswitch,unauth,switch"
CVE-2021-45967,Blocked,Pascom CPS Server-Side Request Forgery,critical,9.8,CWE-918,"cve,cve2021,pascom,ssrf"
CVE-2021-3654,Blocked,Nova noVNC - Open Redirect,medium,6.1,CWE-601,"redirect,novnc,cve,cve2021,seclists"
CVE-2010-1491,Blocked,Joomla! Component MMS Blog 2.3.0 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2021-21307,Partial block (66.66666666666666%),Lucee Admin - Remote Code Execution,critical,9.8,CWE-862,"cve,cve2021,rce,lucee,adobe"
CVE-2010-1531,Blocked,Joomla! Component redSHOP 1.0 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2019-9618,Blocked,WordPress GraceMedia Media Player 1.0 - Local File Inclusion,critical,9.8,CWE-22,"wordpress,wp-plugin,lfi,seclists,edb,cve,cve2019"
CVE-2019-15713,Blocked,WordPress My Calendar <= 3.1.9 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,wordpress,xss,wp-plugin,wpscan"
CVE-2021-30213,Blocked,Knowage Suite 7.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,knowage"
CVE-2010-2682,Blocked,Joomla! Component Realtyna Translator 1.0.15 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2009-2100,Blocked,Joomla! JoomlaPraise Projectfork  2.0.10 - Local File Inclusion,high,8.6,CWE-22,"cve,cve2009,joomla,lfi,edb"
CVE-2016-1000152,Blocked,WordPress Tidio-form <=1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2021-43798,Not Blocked,Grafana v8.x Arbitrary File Read,high,7.5,CWE-22,"cve,cve2021,grafana,lfi"
CVE-2016-3088,Partial block (50.0%),Apache ActiveMQ Fileserver - Arbitrary File Write,critical,9.8,CWE-20,"fileupload,kev,edb,cve,cve2016,apache,activemq,intrusive"
CVE-2011-4336,Blocked,Tiki Wiki CMS Groupware 7.0 Cross-Site Scripting,medium,6.1,CWE-79,"seclists,cve,cve2011,xss,tikiwiki"
CVE-2022-39195,Blocked,LISTSERV v17 - Cross Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,listserv,packetstorm"
CVE-2010-1304,Blocked,Joomla! Component User Status - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,status,edb,cve"
CVE-2020-10549,Blocked,rConfig <=3.9.4 - SQL Injection,critical,9.8,"CWE-89,CWE-522","cve,cve2020,rconfig,sqli"
CVE-2018-12095,Blocked,OEcms 3.1 - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2018,xss,edb"
CVE-2020-22840,Blocked,b2evolution CMS <6.11.6 - Open Redirect,medium,6.1,CWE-601,"packetstorm,edb,cve,cve2020,redirect,b2evolution"
CVE-2014-4550,Blocked,Shortcode Ninja <= 1.4 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,wp-plugin,xss,wpscan,cve,cve2014,unauth"
CVE-2022-42748,Blocked,CandidATS 3.0.0 - Cross-Site Scripting.,medium,6.1,CWE-79,"cve,cve2022,candidats,xss"
CVE-2020-17362,Blocked,Nova Lite < 1.3.9 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,xss,wp-plugin,wpscan,cve,cve2020,unauth"
CVE-2020-14179,Not Blocked,Sensitive data exposure via insecure Jira endpoint,medium,5.3,None,"cve,cve2020,atlassian,jira,exposure,disclosure"
CVE-2021-25099,Blocked,WordPress GiveWP <2.17.3 - Cross-Site Scripting,medium,6.1,CWE-79,"wp-plugin,wp,give,unauth,wordpress,cve2021,xss,wpscan,cve"
CVE-2014-4535,Blocked,Import Legacy Media <= 0.1 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2014,wordpress,wp-plugin,xss,unauth"
CVE-2022-0288,Blocked,WordPress Ad Inserter <2.7.10 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,xss,wpscan,cve,cve2022"
CVE-2014-4942,Not Blocked,WordPress EasyCart <2.0.6 - Information Disclosure,low,None,CWE-200,"wpscan,cve,cve2014,wordpress,wp-plugin,wp,phpinfo,disclosure"
CVE-2021-36748,Blocked,PrestaHome Blog for PrestaShop <1.7.8 - SQL Injection,high,7.5,CWE-89,"cve,cve2021,prestashop,prestahome,sqli,cms"
CVE-2019-17418,Blocked,MetInfo 7.0.0 beta - SQL Injection,high,7.2,CWE-89,"cve,cve2019,metinfo,sqli"
CVE-2016-1000131,Blocked,WordPress e-search <=1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2013-2248,Blocked,Apache Struts - Multiple Open Redirection Vulnerabilities,low,None,None,"cve,cve2013,apache,redirect,struts,edb"
CVE-2018-8719,Not Blocked,WordPress Plugin WP Security Audit Log 3.1.1 - Information Disclosure,medium,5.3,CWE-532,"cve2018,exposure,edb,wordpress,wp-plugin,cve"
CVE-2015-8399,Not Blocked,Atlassian Confluence <5.8.17 - Information Disclosure,medium,4.3,CWE-200,"edb,cve,cve2015,atlassian,confluence"
CVE-2013-1965,Blocked,Apache Struts2 S2-012 RCE,critical,None,None,"cve,cve2013,apache,rce,struts,ognl"
CVE-2018-18608,Blocked,DedeCMS 5.7 SP2 - Cross-Site Scripting,medium,6.1,CWE-79,"dedecms,xss,cve,cve2018"
CVE-2022-37299,Blocked,Shirne CMS 1.2.0 - Local File Inclusion,medium,6.5,CWE-22,"cve,cve2022,shirnecms,lfi"
CVE-2017-5631,Blocked,KMCIS CaseAware - Cross-Site Scripting,medium,6.1,CWE-79,"edb,cve,cve2017,xss,caseaware"
CVE-2021-45092,Blocked,Thinfinity Iframe Injection,critical,9.8,CWE-74,"iframe,thinfinity,tenable,cve,cve2021,injection"
CVE-2020-5307,Blocked,PHPGurukul Dairy Farm Shop Management System 1.0 - SQL Injection,critical,9.8,CWE-89,"sqli,edb,cve,cve2020"
CVE-2010-2857,Blocked,Joomla! Component Music Manager - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2016-1000146,Blocked,WordPress Pondol Form to Mail <=1.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin,mail"
CVE-2020-35951,Not Blocked,Wordpress Quiz and Survey Master <7.0.1 - Arbitrary File Deletion,critical,9.9,CWE-306,"cve2020,wordpress,wp-plugin,wpscan,cve"
CVE-2016-1000135,Blocked,WordPress HDW Video Gallery <=1.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2010-1717,Blocked,Joomla! Component iF surfALERT 1.2 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2010-1657,Blocked,Joomla! Component SmartSite 1.0.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2022-23347,Blocked,BigAnt Server v5.6.06 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2022,bigant,lfi"
CVE-2018-10201,Blocked,Ncomputing vSPace Pro 10 and 11 - Directory Traversal,high,7.5,CWE-22,"cve2018,ncomputing,lfi,packetstorm,cve"
CVE-2020-27191,Blocked,LionWiki <3.2.12 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2020,lionwiki,lfi,oss"
CVE-2017-14186,Blocked,FortiGate FortiOS SSL VPN Web Portal - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2017,fortigate,xss,fortinet"
CVE-2010-0157,Blocked,Joomla! Component com_biblestudy - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2022-0140,Blocked,WordPress Visual Form Builder <3.0.8 - Cross-Site Scripting,medium,5.3,CWE-200,"wpscan,cve,cve2022,xss,wordpress"
CVE-2020-20300,Blocked,WeiPHP 5.0 - SQL Injection,critical,9.8,CWE-89,"weiphp,sql"
CVE-2010-1653,Blocked,Joomla! Component Graphics 1.0.6 - Local File Inclusion,high,None,None,"edb,packetstorm,cve,cve2010,joomla,lfi"
CVE-2021-24284,Partial block (50.0%),WordPress Kaswara Modern VC Addons <=3.0.1 - Arbitrary File Upload,critical,9.8,CWE-434,"intrusive,unauth,fileupload,wpscan,cve,wordpress,wp-plugin,rce,cve2021,wp"
CVE-2021-46422,Blocked,SDT-CW3B1 1.1.0 - OS Command Injection,critical,9.8,CWE-78,"cve,cve2021,telesquare,rce,router,injection,edb"
CVE-2010-5028,Blocked,Joomla! Component JE Job 1.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-1534,Blocked,Joomla! Component Shoutbox Pro - Local File Inclusion,high,None,None,"joomla,lfi,edb,cve,cve2010"
CVE-2021-31602,Not Blocked,Hitachi Vantara Pentaho/Business Intelligence Server - Authentication Bypass,high,7.5,CWE-863,"spring,seclists,cve,cve2021,pentaho,auth-bypass"
CVE-2021-3378,Partial block (50.0%),FortiLogger 4.4.2.2 - Arbitrary File Upload,critical,9.8,CWE-434,"fortilogger,fortigate,fortinet,packetstorm,cve,cve2021,fileupload,intrusive"
CVE-2021-28164,Not Blocked,Jetty Authorization Before Parsing and Canonicalization,medium,5.3,CWE-200,"vulhub,cve,cve2021,jetty"
CVE-2008-6172,Blocked,Joomla! Component RWCards 3.0.11 - Local File Inclusion,high,None,None,"cve2008,joomla,lfi,edb,cve"
CVE-2021-35336,Not Blocked,Tieline IP Audio Gateway <=2.6.4.8 - Unauthorized Remote Admin Panel Access,critical,9.8,CWE-863,"cve,cve2021,tieline,default-login"
CVE-2012-2371,Blocked,WP-FaceThumb 0.1 - Cross-Site Scripting,medium,None,None,"packetstorm,cve,cve2012,wordpress,xss,wp-plugin"
CVE-2014-3120,Blocked,ElasticSearch v1.1.1/1.2 RCE,critical,None,None,"rce,elasticsearch,kev,vulhub,cve,cve2014,elastic"
CVE-2022-2633,Not Blocked,All In One Video Gallery Plugin - Unauthenticated Arbitrary File Download & SSRF vulnerability,None,None,None,"cve2022,wp-plugin,unauth,ssrf,wpscan,cve,wordpress,wp,all-in-one-video-gallery"
CVE-2021-4191,Blocked,GitLab GraphQL API User Enumeration,medium,5.3,CWE-287,"cve,cve2021,gitlab,api,graphql,enum,unauth"
CVE-2020-24902,Blocked,Quixplorer <=2.4.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,quixplorer,xss"
CVE-2010-1715,Blocked,Joomla! Component Online Exam 1.5.0 - Local File Inclusion,high,None,None,"joomla,lfi,edb,packetstorm,cve,cve2010"
CVE-2015-4694,Blocked,WordPress Zip Attachments <= 1.1.4 - Arbitrary File Retrieval,high,8.6,CWE-22,"cve2015,wp-plugin,wpscan,lfi,wordpress,cve"
CVE-2014-2383,Blocked,Dompdf < v0.6.0 - Local File Inclusion,high,None,None,"cve,lfi,wp-plugin,wpscan,cve2014,dompdf,wordpress,wp,edb,seclists"
CVE-2018-1273,Blocked,Spring Data Commons - Remote Code Execution,critical,9.8,CWE-20,"cve,cve2018,vmware,rce,spring,kev"
CVE-2020-1943,Blocked,Apache OFBiz <=16.11.07 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,apache,xss,ofbiz"
CVE-2018-9205,Blocked,Drupal avatar_uploader v7.x-1.0-beta8 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,lfi,drupal,edb"
CVE-2020-26073,Blocked,Cisco SD-WAN vManage Software - Local File Inclusion,high,None,None,"cve,cve2020,cisco,lfi"
CVE-2015-0554,Not Blocked,ADB/Pirelli ADSL2/2+ Wireless Router P.DGA4001N - Information Disclosure,high,None,None,"pirelli,router,disclosure,edb,packetstorm,cve,cve2015"
CVE-2010-2050,Blocked,Joomla! Component MS Comment 0.8.0b - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2020-17505,Blocked,Artica Web Proxy 4.30 - OS Command Injection,high,8.8,CWE-78,"proxy,packetstorm,cve,cve2020,rce,artica"
CVE-2021-20114,Not Blocked,TCExam <= 14.8.1 - Sensitive Information Exposure,high,7.5,CWE-200,"tcexam,disclosure,exposure,tenable,cve,cve2021"
CVE-2022-41473,Blocked,RPCMS 3.0.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,rpcms,xss"
CVE-2020-17456,Blocked,SEOWON INTECH SLC-130 & SLR-120S - Unauthenticated Remote Code Execution,critical,9.8,CWE-78,"seowon,cve2020,oast,packetstorm,rce,router,unauth,iot,cve"
CVE-2008-1059,Blocked,WordPress Sniplets 1.1.2 - Local File Inclusion,high,7.2,CWE-79,"lfi,cve,cve2008,wordpress,wp-plugin,wp,sniplets,edb,wpscan"
CVE-2012-0896,Blocked,Count Per Day <= 3.1 - download.php f Parameter Traversal Arbitrary File Access,high,None,None,"packetstorm,cve,cve2012,lfi,wordpress,wp-plugin,traversal"
CVE-2021-28377,Blocked,Joomla! ChronoForums 2.0.11 - Local File Inclusion,medium,5.3,CWE-22,"cve,cve2021,chronoforums,lfi,joomla"
CVE-2005-3344,Blocked,Horde Groupware Unauthenticated Admin Access,critical,None,None,"cve,cve2005,horde,unauth"
CVE-2010-1470,Blocked,Joomla! Component Web TV 1.0 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2021-20323,Blocked,Keycloak 10.0.0 - 18.0.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,keycloak,xss"
CVE-2008-2650,Blocked,CMSimple 3.1 - Local File Inclusion,high,8.6,CWE-22,"cve,cve2008,lfi,cmsimple"
CVE-2022-31269,Not Blocked,eMerge E3-Series - Information Disclosure,high,8.2,CWE-798,"cve2022,emerge,exposure,packetstorm,cve"
CVE-2021-27651,Not Blocked,Pega Infinity - Authentication Bypass,critical,9.8,"CWE-287,CWE-640","cve,cve2021,pega,auth-bypass"
CVE-2022-33901,Blocked,MultiSafepay plugin for WooCommerce <= 4.13.1 - Unauthenticated Arbitrary File Read,high,7.5,None,"cve,cve2022,wp-plugin,wp,wordpress,unauth,multisafepay,woocommerce"
CVE-2021-38704,Blocked,ClinicCases 7.3.3 Cross-Site Scripting,medium,6.1,CWE-79,"xss,cve,cve2021,cliniccases"
CVE-2021-20123,Blocked,Draytek VigorConnect 1.6.0-B - Local File Inclusion,high,7.5,CWE-668,"cve,cve2021,draytek,lfi,vigorconnect,tenable"
CVE-2010-1659,Blocked,Joomla! Component Ultimate Portfolio 1.0 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2021-27309,Blocked,Clansphere CMS 2011.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,clansphere,xss,cms,unauth"
CVE-2020-26413,Blocked,Gitlab User enumeration via Graphql API,medium,5.3,CWE-200,"cve,cve2020,gitlab,exposure,enum,graphql"
CVE-2009-1558,Blocked,Cisco Linksys WVC54GCA 1.00R22/1.00R24 - Local File Inclusion,high,8.6,CWE-22,"cve,iot,linksys,camera,traversal,cve2009,lfi,cisco,firmware,edb"
CVE-2020-22208,Blocked,74cms - ajax_street.php 'x' SQL Injection,critical,9.8,CWE-89,"cve,cve2020,74cms,sqli"
CVE-2022-45933,Not Blocked,KubeView - Information disclosure,critical,9.8,CWE-287,"cve,cve2022,kubeview,kubernetes,exposure"
CVE-2022-2290,Not Blocked,Trilium <0.52.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,trilium,huntr"
CVE-2021-41277,Blocked,Metabase Local File Inclusion,high,7.5,CWE-20,"cve,cve2021,metabase,lfi"
CVE-2022-0208,Blocked,WordPress Plugin MapPress <2.73.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2022,mappress,xss,wordpress,wp-plugin,wpscan,cve"
CVE-2018-18778,Not Blocked,ACME mini_httpd <1.30 - Local File Inclusion,medium,6.5,CWE-200,"cve,cve2018,lfi,mini_httpd"
CVE-2010-2918,Blocked,Joomla! Component Visites 1.1 - MosConfig_absolute_path Remote File Inclusion,high,None,None,"joomla,lfi,edb,cve,cve2010"
CVE-2019-2725,Not Blocked,Oracle WebLogic Server - Remote Command Execution,critical,9.8,CWE-74,"kev,edb,cve,cve2019,oracle,weblogic,rce"
CVE-2019-14322,Blocked,Pallets Werkzeug <0.15.5 - Local File Inclusion,high,7.5,CWE-22,"cve2019,lfi,odoo,packetstorm,cve"
